epoch,loss,sce,mse,lambda_ce,lr,grad_norm
78,3.401499,3.401499,0,1,0.000121961115,364.964
79,3.4057372,3.4057372,0,1,0.00005795047,382.47717
80,3.440888,3.440888,0,1,0.000055031658,325.44644
81,3.4404354,3.4404354,0,1,0.000052228184,323.8146
82,3.3153653,3.3153653,0,1,0.00004954396,305.00406
83,3.369225,3.369225,0,1,0.000046982757,302.71265
84,3.2980053,3.2980053,0,1,0.00002227406,516.01465
85,3.3876755,3.3876755,0,1,0.000021121761,341.88318
86,3.4092908,3.4092908,0,1,0.000020036066,322.06967
87,3.3888617,3.3888617,0,1,0.00001901851,388.63068
88,3.3593738,3.3593738,0,1,0.000018070503,350.2183
89,3.4030378,3.4030378,0,1,0.000017193373,347.1644
90,3.3946488,3.3946488,0,1,0.000008194174,302.69458
91,3.5044856,3.5044856,0,1,0.000007828279,527.11365
92,3.5534475,3.5534475,0,1,0.000007499514,389.61978
93,3.3664,3.3664,0,1,0.0000072083367,328.6538
94,3.4208205,3.4208205,0,1,0.000006955153,366.29208
95,3.435713,3.435713,0,1,0.0000053922545,443.70856
96,3.4222138,3.4222138,0,1,0.000005251306,326.7507
97,3.4333153,3.4333153,0,1,0.0000051414763,396.5813
98,3.4333959,3.4333959,0,1,0.0000050629155,376.1516
99,3.4081645,3.4081645,0,1,0.000005015734,318.98605
