epoch,loss,sce,mse,lambda_ce,lr,grad_norm
37,1.2593942,1.2593942,0,1,0.00043409906,53.37972
38,1.2208147,1.2208147,0,1,0.00042803888,48.530464
39,1.1386291,1.1386291,0,1,0.0004217647,50.01724
40,1.1004827,1.1004827,0,1,0.00041528523,55.51036
41,1.0505081,1.0505081,0,1,0.00040860954,64.821846
42,0.968992,0.968992,0,1,0.00040174703,68.7081
43,0.9013794,0.9013794,0,1,0.00039470723,69.94706
44,0.8821125,0.8821125,0,1,0.0003875,74.65623
45,0.84728056,0.84728056,0,1,0.00038013546,73.85037
46,0.76643157,0.76643157,0,1,0.00037262388,63.89424
47,0.7369259,0.7369259,0,1,0.0003649757,59.750687
48,0.67316216,0.67316216,0,1,0.00035720173,63.995075
49,0.6246954,0.6246954,0,1,0.00034931282,70.846375
50,0.58150464,0.58150464,0,1,0.00034131992,66.0763
51,0.5354647,0.5354647,0,1,0.0003332343,63.424652
52,0.55234784,0.55234784,0,1,0.00032506723,66.39858
53,0.52527475,0.52527475,0,1,0.00031683012,71.61967
54,0.46069658,0.46069658,0,1,0.0003085345,66.480095
55,0.4300981,0.4300981,0,1,0.000300192,75.43067
56,0.3991387,0.3991387,0,1,0.00029181427,75.78707
57,0.41200557,0.41200557,0,1,0.00028341304,79.24006
58,0.39639774,0.39639774,0,1,0.000275,88.02594
59,0.34560025,0.34560025,0,1,0.000266587,72.04513
60,0.3175676,0.3175676,0,1,0.00025818573,67.97422
61,0.37010482,0.37010482,0,1,0.00024980798,58.03859
62,0.29053447,0.29053447,0,1,0.0002414655,62.96376
63,0.30889603,0.30889603,0,1,0.00023316989,54.72988
64,0.32489043,0.32489043,0,1,0.0002249328,63.937084
65,0.30767757,0.30767757,0,1,0.0002167657,55.315388
66,0.33637565,0.33637565,0,1,0.00020868008,59.15814
67,0.27427188,0.27427188,0,1,0.00020068718,52.44668
68,0.26619196,0.26619196,0,1,0.00019279827,54.5427
69,0.2459447,0.2459447,0,1,0.0001850243,60.671185
70,0.2598533,0.2598533,0,1,0.00017737615,42.091335
71,0.21318048,0.21318048,0,1,0.00016986458,73.904045
72,0.28918135,0.28918135,0,1,0.00016249999,59.55014
73,0.27154595,0.27154595,0,1,0.00015529277,55.9173
74,0.19723038,0.19723038,0,1,0.00014825299,53.976788
75,0.22312571,0.22312571,0,1,0.00014139045,47.23144
76,0.22989662,0.22989662,0,1,0.00013471479,52.675304
77,0.14458424,0.14458424,0,1,0.00012823532,57.066166
78,0.16303596,0.16303596,0,1,0.000121961115,47.10421
79,0.14291954,0.14291954,0,1,0.00011590094,61.493275
80,0.21113525,0.21113525,0,1,0.000110063316,52.71455
81,0.14633368,0.14633368,0,1,0.00010445637,45.42689
82,0.15683855,0.15683855,0,1,0.00009908792,49.022095
83,0.28012568,0.28012568,0,1,0.000093965515,48.250587
84,0.111531764,0.111531764,0,1,0.00008909624,53.83203
85,0.10219128,0.10219128,0,1,0.000084487045,51.60124
86,0.21944834,0.21944834,0,1,0.000080144266,51.430992
87,0.106855325,0.106855325,0,1,0.00007607404,58.32484
88,0.200256,0.200256,0,1,0.00007228201,54.635166
89,0.14420858,0.14420858,0,1,0.000068773494,36.87138
90,0.16940725,0.16940725,0,1,0.000065553395,43.222157
91,0.13515903,0.13515903,0,1,0.000031313117,78.062164
92,0.17914893,0.17914893,0,1,0.000029998057,77.06342
93,0.14669818,0.14669818,0,1,0.000028833347,47.849564
94,0.19282326,0.19282326,0,1,0.000027820612,48.16517
95,0.16148083,0.16148083,0,1,0.000026961272,42.409725
96,0.21092069,0.21092069,0,1,0.000013128265,45.758167
97,0.15459986,0.15459986,0,1,0.00001285369,43.5839
98,0.086966954,0.086966954,0,1,0.000012657289,57.673462
99,0.08254023,0.08254023,0,1,0.000012539335,69.79174
